Question ID,Sentence Order,Question,Answer Candidate Sentence
2695,86,List two common features of Tay syndrome.,"The method of hybridization was used to obtain homokaryons of normal fibroblasts , of fibroblasts from children with Tay-Sach 's and Sandhoff 's diseases ( TSD and SD ) and heterokaryons of fibroblasts from children with the same diseases ."
2695,87,List two common features of Tay syndrome.,The mitochondrial function in skeletal muscle was investigated in skeletal muscle biopsies of 26 patients with sporadic amyotrophic lateral sclerosis ( ALS ) and compared with investigations of 28 age-matched control muscle samples and biopsies of 6 patients with spinal muscular atrophy ( SMA ) and two patients with Tay-Sachs disease .
2695,88,List two common features of Tay syndrome.,"The molecular weight of purified Tay was approximately 97 kDa , as shown by SDS PAGE , and it showed high DNA polymerase activity and thermostability ."
2695,89,List two common features of Tay syndrome.,Abnormal neuronal metabolism and storage in mucopolysaccharidosis type VI ( Maroteaux-Lamy ) disease .
2695,90,List two common features of Tay syndrome.,"Rare pathogenic alleles with high penetrance and associated haplotypes at 10 loci ( CFTR , FAH , HBB , HEXA , LDLR , LPL , PAH , PABP2 , PDDR , and SACS ) are expressed in probands with cystic fibrosis , tyrosinemia , beta-thalassemia , Tay-Sachs , familial hypercholesterolemia , hyperchylomicronemia , PKU , oculopharyngeal muscular dystrophy , pseudo vitamin D deficiency rickets , and spastic ataxia of Charlevoix-Saguenay , respectively ) reveal the interpopulation and intrapopulation genetic diversity of Quebec ."
2695,91,List two common features of Tay syndrome.,"The results are consistent with the geographic distribution of the main TSD mutation , 1278insTATC being more common in central Europe , and with the coalescent times of mutations causing two other LSDs , Gaucher disease and mucolipidosis type IV ."
2695,92,List two common features of Tay syndrome.,"The ocular and systemic findings in four children with mucolipidosis IV ( ML IV ) , a new variant of mucolipidosis , are described ."
2695,93,List two common features of Tay syndrome.,Deficiency of the hexosaminidase A activator protein in a case of GM2 gangliosidosis ; variant AB .
2695,94,List two common features of Tay syndrome.,"The levels of these eight lysosomal enzymes were measured in lymphoblastoid cells from 11 patients with hereditary lysosomal storage diseases -- GMI-gangliosidosis , a variant of beta-galactosidase deficiency ( sialidase deficiency with a partial beta-galactosidase deficiency ) , Tay-Sachs disease , Gaucher disease , Hurler syndrome , Scheie syndrome and I-cell disease -- and from 20 of their obligate heterozygotes ."
2695,95,List two common features of Tay syndrome.,"Consistent with a general mechanism for reduction of lysosomal lipid accumulation , we also found that δ-tocopherol reduces pathological phenotypes in patient fibroblasts from other lysosomal storage diseases , including NPC2 , Batten ( ceroid lipofuscinosis , neuronal 2 , CLN2 ) , Fabry , Farber , Niemann-Pick disease type A , Sanfilippo type B ( mucopolysaccharidosis type IIIB , MPSIIIB ) , and Tay-Sachs ."
2695,96,List two common features of Tay syndrome.,The silent mutation was reported once before in a juvenile TSD patient of West Indian origin with an unusually mild phenotype .
2695,97,List two common features of Tay syndrome.,A unique screening program for the identification of Tay-Sachs Disease ( TSD ) heterozygotes has been performed in the tradi - tional Orthodox Ashkenazi Jewish ( AJ ) community since 1983 .
2695,98,List two common features of Tay syndrome.,"The presence of immunoglobulin G ( IgG ) - type antibodies to the ganglioside , N-acetylgalactosaminyl GD1a ( GalNAc-GD1a ) , is closely associated with the pure motor type of Guillain-Barré syndrome ( GBS ) ."
2695,99,List two common features of Tay syndrome.,"In the same aminoacidopathies detection program , a similar methodology is being used in urine , in the children 's health services of the State of S. Paulo ."
2695,100,List two common features of Tay syndrome.,Deficiency of Hex A in TSD is caused by a defect of the alpha-subunit resulting from mutations of the HEXA gene .
2696,1,Which compound is a specific inhibitor for Nox1 and Nox4?,Treatment with diphenyliodonium DPI a specific inhibitor of Nox4 or astragaloside IV AST IV a monomer located in an extract of astragaloside decreased Nox4 expression and the levels of ROS decreased TGF-β1 and Smad2 expression altered the expression of apoptosis-related genes and decreased the apoptosis of HUVECs
2696,2,Which compound is a specific inhibitor for Nox1 and Nox4?,The application of selective inhibitors e.g. VAS2870 a NOX2 inhibitor plumbagin a NOX4 inhibitor allows one to distinguish and compare specific NAD P H oxidoreductase activities in cells and tissues and to attribute them to known enzymes
2696,3,Which compound is a specific inhibitor for Nox1 and Nox4?,Novel antioxidant drugs such as Nox4 inhibitor compounds are being developed
2696,4,Which compound is a specific inhibitor for Nox1 and Nox4?,This study validates the relevance of targeting Nox4 and identifies GKT137831 as a promising compound for the treatment of DN in type_1_diabetes
2696,5,Which compound is a specific inhibitor for Nox1 and Nox4?,Our data_indicate that a peptide recapitulating a putative activation subdomain of NOXA1 NoxA1ds is a highly efficacious and selective inhibitor of Nox1 activity and establishes a critical interaction site for Nox1-NOXA1 binding required for enzyme activation
2696,6,Which compound is a specific inhibitor for Nox1 and Nox4?,A peptide that mimics a putative activation domain of the Nox1 activator subunit NOXA1 NOXA1 docking sequence also known as NoxA1ds potently inhibited Nox1-derived superoxide_anion O2 production in a reconstituted Nox1 cell-free system with no effect on Nox2 Nox4 Nox5 or xanthine oxidase-derived reactive_oxygen_species_production as measured by cytochrome_c_reduction Amplex Red fluorescence and electron_paramagnetic_resonance
2696,7,Which compound is a specific inhibitor for Nox1 and Nox4?,These results_indicate that UVA activates Nox1-based NADPH_oxidase to produce ROS that stimulate PGE2 synthesis and that Nox1 may be an appropriate target for agents designed to block UVA-induced skin injury
2696,8,Which compound is a specific inhibitor for Nox1 and Nox4?,Nox4 one of the seven members of Nox family Nox1 Nox2 Nox3 Nox4 Nox5 Duox1 and Duox2 has been extensively investigated in recent_years
2696,9,Which compound is a specific inhibitor for Nox1 and Nox4?,Together these results establish c-Src as an important regulator of Nox1 activity and they may provide_insight into the mechanisms of tumor formation in colon cancers
2696,10,Which compound is a specific inhibitor for Nox1 and Nox4?,Such effects can be reversed by overexpression of Nox1 protein which is suggestive of a selective mechanism of inhibition of Nox1 by this compound
2696,11,Which compound is a specific inhibitor for Nox1 and Nox4?,Immortalised human proximal_tubular_cells HK2 were incubated with TGFβ1 plumbagin an inhibitor of Nox4 or specific Nox4 siRNA
2696,12,Which compound is a specific inhibitor for Nox1 and Nox4?,These data_suggest that Nox1 is a potential_therapeutic_target for vascular disease and drug development efforts are ongoing to identify a specific bioavailable inhibitor of Nox1
2696,13,Which compound is a specific inhibitor for Nox1 and Nox4?,These results elucidate the relevance of Nox1-dependent ROS_generation in mechanisms of cancer invasion and define ML171 as a useful Nox1 chemical probe and potential_therapeutic_agent for inhibition of cancer_cell_invasion
2696,14,Which compound is a specific inhibitor for Nox1 and Nox4?,NF02 peptide is a new NADPH_oxidase_inhibitor specific for Nox1 over Nox2 and xanthine_oxidase which might represent a useful Nox1 tool with potential_therapeutic insights
2696,15,Which compound is a specific inhibitor for Nox1 and Nox4?,The aim of this study was to investigate the role of Nox4 inhibition on TGFβ1-induced fibrotic responses in proximal_tubular_cells and in a mouse_model of diabetic_nephropathy
2696,16,Which compound is a specific inhibitor for Nox1 and Nox4?,In conclusion the present_study establishes Nox4 as a critical regulator of hemangioma growth and identifies fulvenes as a potential class of candidate inhibitor to therapeutically interfere with Nox function
2696,17,Which compound is a specific inhibitor for Nox1 and Nox4?,Nicotinamide_adenine_dinucleotide_phosphate NADPH oxidase 1 Nox1 is an important source of reactive_oxygen_species ROS in VSMCs
2696,18,Which compound is a specific inhibitor for Nox1 and Nox4?,A novel and specific NADPH oxidase-1 Nox1 small-molecule inhibitor blocks the formation of functional invadopodia in human colon_cancer_cells
2696,19,Which compound is a specific inhibitor for Nox1 and Nox4?,These studies highlight the distinct interaction of the key regulatory p22 phox subunit with Nox4 a feature which could provide the basis for selective inhibitor development
2696,20,Which compound is a specific inhibitor for Nox1 and Nox4?,We set_out to study whether the HDAC inhibitor trichostatin A TSA affects Nox4 expression and angiogenesis
2696,21,Which compound is a specific inhibitor for Nox1 and Nox4?,eMPs contained Nox1 Nox2 Nox4 p47 phox p67 phox and p22 phox and they produced ROS which was inhibited by the Nox inhibitor apocynin
2696,22,Which compound is a specific inhibitor for Nox1 and Nox4?,These findings_suggest that Ang_II-induced activation of mitochondrial Nox4 is an important endogenous source of ROS and is related to cell survival
2696,23,Which compound is a specific inhibitor for Nox1 and Nox4?,Vascular NAD P H oxidase contains the membrane-bound subunits Nox1 Nox2 gp91phox Nox4 and p22phox the catalytic site of the oxidase and the cytosolic components p47phox and p67phox
2696,24,Which compound is a specific inhibitor for Nox1 and Nox4?,Here to further investigate the role of HIPK2 in p53 activation we started with the finding that HIPK2 inhibition upregulated Nox1 a homolog of the catalytic_subunit of the superoxide-generating NADPH_oxidase involved in tumor_progression and ROS_production
2696,25,Which compound is a specific inhibitor for Nox1 and Nox4?,Together our findings_indicate that Nox1 upregulation may activate SIRT1 and inhibit p53 and that Lys382 is important for p53 proapoptotic function
2696,26,Which compound is a specific inhibitor for Nox1 and Nox4?,"To determine mechanisms whereby CETP inhibitors mediate effects cells were pretreated with inhibitors of Nox1/Nox4 GKT137831 2 2-chlorophenyl -4 3 dimethylamino phenyl -5 methyl-1H-pyrazolo 4,3-c pyridine-3 ,6 2H ,5 H dione Nox1 ML171 2-acetylphenothiazine mitochondria rotenone and STAT3 S3I-201 2-hydroxy-4 4-methylphenyl sulfonyloxy acetyl amino benzoic acid"
2696,27,Which compound is a specific inhibitor for Nox1 and Nox4?,GKT136901 a specific inhibitor of Nox1 and Nox4-containing NADPH_oxidase_activity attenuated ROS_generation and atherosclerosis and decreased CD44 and HA expression in atherosclerotic_lesions
2696,28,Which compound is a specific inhibitor for Nox1 and Nox4?,These results_indicated that CA attenuated oxidative_stress_via inhibition of Nox4 expression in TGF-β-stimulated fibroblasts and UUO operated-kidneys suggesting that CA may be useful for the treatment of fibrosis-related diseases
2696,29,Which compound is a specific inhibitor for Nox1 and Nox4?,Using a small_molecule Nox4/Nox1 inhibitor we demonstrate that targeting Nox4 results in attenuation of an established fibrotic response with reductions in gene transcripts for the extracellular_matrix_components collagen 1α1 collagen 3α1 and fibronectin and in principle pathway components associated with pulmonary_fibrosis and hypoxia-mediated vascular_remodeling transforming_growth_factor TGF β1 plasminogen_activator_inhibitor-1 hypoxia-inducible factor and Nox4
2696,30,Which compound is a specific inhibitor for Nox1 and Nox4?,As Nox4 might serve as a potential target for the therapy of cardiovascular_diseases and cancer the Nox4 inhibitor is also discussed in this article
2696,31,Which compound is a specific inhibitor for Nox1 and Nox4?,To examine the role of Nox4 activity in pulmonary_vascular cell_proliferation and PH the current_study used a novel Nox4 inhibitor GKT137831 in hypoxia-exposed human pulmonary_artery_endothelial or smooth_muscle_cells HPAECs or HPASMCs in vitro and in hypoxia-treated mice in vivo
2696,32,Which compound is a specific inhibitor for Nox1 and Nox4?,Here by high-throughput_screening we identify a subset of phenothiazines 2-acetylphenothiazine here referred to as ML171 and its related 2 trifluoromethyl phenothiazine as nanomolar cell-active and specific Nox1 inhibitors that potently block Nox1-dependent ROS_generation with only marginal activity on other cellular ROS-producing enzymes and receptors including the other Nox isoforms
2696,33,Which compound is a specific inhibitor for Nox1 and Nox4?,To develop effective treatment_options we have examined the effect of honokiol a phytochemical from Magnolia plant on the migratory potential of human melanoma cell_lines A375 Hs294t SK-Mel119 and SK-Mel28 and assessed whether Nox1 is the target
2696,34,Which compound is a specific inhibitor for Nox1 and Nox4?,For instance knockdown of BLT2 and Nox1 with specific small_interfering_RNA treatment with a specific BLT2 antagonist LY255283 or treatment with a potential Nox inhibitor diphenylene_iodonium suppressed IL-1beta-induced IL-8 synthesis
2696,35,Which compound is a specific inhibitor for Nox1 and Nox4?,"It has been proposed that VAS2870 3-benzyl-7 2-benzoxazolyl thio-1 ,2,3 triazolo 4,5-d pyrimidine identified as an inhibitor of Nox2 by small-molecule screening may serve as an example of such an agent"
2696,36,Which compound is a specific inhibitor for Nox1 and Nox4?,These increases in oxidative_stress were abolished by pre-treatment with the non-specific Nox inhibitor apocynin or siRNA_knockdown of Nox4
2696,37,Which compound is a specific inhibitor for Nox1 and Nox4?,HK‑2 cells were used as a human proximal_tubular cell model and co‑cultured with various concentrations of uric_acid with or without pre‑treatment with the Nox4 inhibitor diphenylene_iodonium DPI
2696,38,Which compound is a specific inhibitor for Nox1 and Nox4?,In Nox2ko mice pharmacological_inhibition of Nox1 10 μmol L ML171 Nox4 10 μmol L VAS2870 and Nox4-derived hydrogen_peroxide 500 U/mL catalase significantly_reduced the effect of chronic nitric_oxide inhibition on T-type channel function
2696,39,Which compound is a specific inhibitor for Nox1 and Nox4?,Our previous works have shown that the NADPH oxidase Nox enzyme in particular Nox1 plays an important_role in oxidative_stress and subsequent dopaminergic cell_death elicited by paraquat PQ
2696,40,Which compound is a specific inhibitor for Nox1 and Nox4?,Different strategies involving Nox1 inhibition based on diphenylene_iodonium derivatives are currently tested for colorectal_cancer therapy
2696,41,Which compound is a specific inhibitor for Nox1 and Nox4?,To clarify this issue we first analyzed mRNA_expression of Nox/Duox family_members Nox1 Nox2 Nox3 Nox4 Nox5 Duox1 and Duox2 in five OSCC cell_lines
2696,42,Which compound is a specific inhibitor for Nox1 and Nox4?,Treatment of cells with diphenyleneiodonium chloride an inhibitor of Nox1 significantly_decreased the migration ability of Hs294t and SK-Mel28 cells
2696,43,Which compound is a specific inhibitor for Nox1 and Nox4?,Both NADPH_oxidases flavoprotein inhibitor DPI and Nox4 siRNA blocked arsenic-induced ROS_production whereas Nox4 overexpression suppressed the inhibitory effects of GSE on arsenic-induced ROS_production and NADPH_oxidase activities as well as expression of TGF-β1 type_I_procollagen Coll-I and α-smooth muscle_actin α-SMA mRNA
2696,44,Which compound is a specific inhibitor for Nox1 and Nox4?,The ability of IR to induce the accumulation of ROS and micronucleus formation was also reduced either when the cells were irradiated in the presence of rotenone a mitochondrial respiratory_chain inhibitor or when the cellular Nox1 levels were reduced by RNA_interference
2696,45,Which compound is a specific inhibitor for Nox1 and Nox4?,Treatment with LY2109761 a selective inhibitor of the TGF-β1 Smad2 pathway produced results similar to those of DPI however LY2109761 had no effect on Nox4 expression and ROS levels
2696,46,Which compound is a specific inhibitor for Nox1 and Nox4?,The ROS scavenger tiron the Nox inhibitor apocynin and diphenyl-iodonium as well as Nox1 knockdown diminished the Up 4 A-induced MCP-1 formation
2696,47,Which compound is a specific inhibitor for Nox1 and Nox4?,In this study we postulated that Nox2ds a peptidic inhibitor that mimics a sequence in the cytosolic B-loop of Nox2 would inhibit ROS_production by the Nox2 but not the Nox1 and Nox4-oxidase systems
2696,48,Which compound is a specific inhibitor for Nox1 and Nox4?,Using a pharmacological inhibitor to ADAM17 TMI-005 we determined that ADAM17 activation results in increased type_IV_collagen Nox4 and NADPH_oxidase_activity in the kidney cortex of diabetic mice
2696,49,Which compound is a specific inhibitor for Nox1 and Nox4?,Here we demonstrated that via the MEK/ERK pathway Ras signaling enhances the activity of the functional Nox1 promoter nt -321 to -1 in colon_cancer CaCo-2 cells and thereby induces the formation of the specific protein-DNA complexes in the two GATA-binding site-containing regions nt -161 to -136 and -125 to -100
2696,50,Which compound is a specific inhibitor for Nox1 and Nox4?,Increased levels of ROS and cell_death_induced by H2AX overexpression alone or DNA_damage leading to H2AX accumulation are reduced by treating cells with the antioxidant N-Acetyl-L-Cysteine NAC the NADP H oxidase Nox inhibitor DPI expression of Rac1N17 and knockdown of Nox1 but not Nox4 indicating that induction of ROS by H2AX is mediated_through Nox1 and Rac1 GTPase
2696,51,Which compound is a specific inhibitor for Nox1 and Nox4?,Twenty-four compounds inhibited Nox4 activity with low-micromolar IC 50 values of which three were selected for further drug development
2696,52,Which compound is a specific inhibitor for Nox1 and Nox4?,Selected cells were treated with apocynin 300 μM a Nox1 and Nox2 complex formation inhibitor or were transfected with Nox small_interfering_RNAs 20-35 nM before ethanol exposure
2696,53,Which compound is a specific inhibitor for Nox1 and Nox4?,The iPLA 2 beta-specific inhibitor S-BEL or iPLA 2 beta small_interfering_RNA attenuated LPS-induced Nox1 expression ROS_production and foam cell formation
2696,54,Which compound is a specific inhibitor for Nox1 and Nox4?,In addition the protein_kinase_A PKA inhibitor reversed the effects of db-cAMP on the expression of Nox4 and Giα proteins and hyperproliferation of VSMC from SHR to WKY levels while stimulation of the exchange protein directly activated by cAMP did not have any effect on these parameters
2696,55,Which compound is a specific inhibitor for Nox1 and Nox4?,While a MMP3 inhibitor NNGH largely attenuated mitochondrial ROS and subsequent Nox1 induction both apocynin a putative Nox inhibitor and GKT137831 a Nox1 selective inhibitor failed to reduce 6-OHDA-induced mitochondrial ROS
2696,56,Which compound is a specific inhibitor for Nox1 and Nox4?,Our results_show that the potent induction of mouse cardiac fibroblast CF proliferation and migration by Ang-II is markedly attenuated by Nox4 knockdown and the Nox inhibitor DPI
2696,57,Which compound is a specific inhibitor for Nox1 and Nox4?,The PDGFR inhibitor AG1296 also blocked HG-induced Nox1 expression and H 2 O 2 production
2696,58,Which compound is a specific inhibitor for Nox1 and Nox4?,Nox2 silencing but not Nox4 or Nox1 silencing inhibited LPS-mediated inhibitor of κ-B kinase β IKKβ and p38 phosphorylation and nuclear_translocation of NF-κB and AP-1
2696,59,Which compound is a specific inhibitor for Nox1 and Nox4?,"A Janus protein tyrosine_kinase_2 inhibitor AG490 blocked the IFN-gamma-stimulated tyrosine_phosphorylation of STAT1 promoter activity of the -4,831 to +195 bp region Nox1 mRNA_expression and O 2 production also suggesting a crucial_role of STAT1 and GAS in the IFN-gamma-stimulated transcription of the Nox1 gene"
2696,60,Which compound is a specific inhibitor for Nox1 and Nox4?,D2 mice had increased urinary_excretion of 8-isoprostane a parameter of oxidative_stress increased activity of reduced nicotinamide-adenine dinucleotide_phosphate_oxidase in renal cortex increased expression of the reduced nicotinamide-adenine dinucleotide_phosphate_oxidase subunits Nox1 Nox2 and Nox4 and decreased expression of the antioxidant_enzyme heme-oxygenase-2 in the kidneys suggesting that regulation of reactive_oxygen_species ROS production by D2R involves both pro-oxidant and antioxidant systems
2696,61,Which compound is a specific inhibitor for Nox1 and Nox4?,Spirolactone normalized the blood_pressure in D2 mice and the renal expression of Nox1 and Nox4 indicating that the increased blood_pressure and ROS_production are in part mediated by impaired aldosterone regulation
2696,62,Which compound is a specific inhibitor for Nox1 and Nox4?,In cycling cells the effects of Nox1 were dose_dependent levels of Nox1 that induced 3 to 10-fold increases in ROS promoted phosphorylation of ERK1/2 and expression of cyclin_D1 whereas expression of Nox1 with Noxo1 and Noxa1 or expression of Nox4 alone that induced substantial increases in intracellular_ROS inhibited cyclin_D1 and proliferation
2696,63,Which compound is a specific inhibitor for Nox1 and Nox4?,Pretreatment with the inhibitor of c-Src protein phosphatase-1 PP1 reactive_oxygen_species ROS Edaravone NADPH_oxidase apocynin and diphenyleneiodonium chloride EGFR AG1478 PDGFR AG1296 phosphatidylinositol-3-kinase PI3K LY294002 MEK1/2 U0126 or NF-κB Bay11-7082 and transfection with siRNAs of c-Src EGFR PDGFR Akt p47 phox Nox2 Nox4 p42 and p65 markedly_reduced LPS-induced ICAM-1 expression and monocyte adherence to HPAEpiCs challenged with LPS
2696,64,Which compound is a specific inhibitor for Nox1 and Nox4?,Here we show that both a flavoprotein inhibitor diphenylene_iodonium DPI and small_interfering_RNAs designed to target Nox4 mRNA siNox4RNAs inhibited superoxide production in PANC-1 pancreatic_cancer_cells and depletion of ROS by DPI or siNox4RNAs induced_apoptosis
2696,65,Which compound is a specific inhibitor for Nox1 and Nox4?,Sodium vanadate an inhibitor of protein tyrosine_phosphatases restored the thrombin-induced increase of Ca 2 i in Nox1 null SMCs
2696,66,Which compound is a specific inhibitor for Nox1 and Nox4?,We demonstrated that 1 STZ-diabetes impaired endothelium-dependent_vasodilatation to ACh to a greater_extent in female than male aortae 2 inhibition of superoxide enhanced sensitivity to ACh only in diabetic females and 3 Nox1 and Nox4 mRNA_expression were significantly elevated only in aortic tissue of diabetic females
2696,67,Which compound is a specific inhibitor for Nox1 and Nox4?,In addition we show that SR-localized Nox4 is inhibited by other thiol-alkylating agents consistent with a causal role for cysteine modification in the inhibition of ROS_production by VAS2870
2696,68,Which compound is a specific inhibitor for Nox1 and Nox4?,Importantly administration of the most specific Nox1/4 inhibitor GKT137831 replicated these renoprotective effects of Nox4 deletion
2696,69,Which compound is a specific inhibitor for Nox1 and Nox4?,Regarding the source of NO AGE stimulated inducible_nitric_oxide_synthase mRNA 1 vs 9.7 -3.0 p 0.046 which was abolished by a NF-kappaB inhibitor SOD catalase or siRNA against Nox1
2696,70,Which compound is a specific inhibitor for Nox1 and Nox4?,This LPS activated Nox mechanism facilitates a significant_increase in SW480 colon_cancer_cell adhesion to collagen I which is inhibited by DPI Nox1 siRNA and a PI3K inhibitor
2696,71,Which compound is a specific inhibitor for Nox1 and Nox4?,Both siRNA-mediated Nox4 knockdown and the dual Nox1/4 inhibitor GKT137892 attenuated prorenin-induced Ieq Overall our results_demonstrate that activation of PRR by prorenin stimulates ENaC activity in CD cells via Nox4-derived H2O2
2696,72,Which compound is a specific inhibitor for Nox1 and Nox4?,In human gingival_fibroblasts HGFs activation of PPARδ by GW501516 a specific ligand of PPARδ inhibited Pg-LPS-induced activation of MMP-2 and generation of reactive_oxygen_species ROS which was associated with reduced expression of NADPH_oxidase_4 Nox4
2696,73,Which compound is a specific inhibitor for Nox1 and Nox4?,As exogenously expressed Nox4 represents the only constitutively_active enzyme in this family analysis of structural determinants that permit this active conformation was undertaken
2696,74,Which compound is a specific inhibitor for Nox1 and Nox4?,Finally NF02 inhibited cell_migration and invasion of colorectal_cancer_cells which is consistent with the described impact of Nox1 inhibitors on cell_migration
2696,75,Which compound is a specific inhibitor for Nox1 and Nox4?,Antioxidants and the oxidase inhibitor diphenylene_iodonium blocked ERK_phosphorylation but specific interference with the canonical Nox2 oxidase had no effect on ERK
2696,76,Which compound is a specific inhibitor for Nox1 and Nox4?,Expression of Nox1 Nox2 and Nox4 gene and protein and NAD P H oxidase activity were increased in SHR
2696,77,Which compound is a specific inhibitor for Nox1 and Nox4?,Furthermore the transition-state substrate analogue inhibitor of Prdx6 phospholipase_A2_activity MJ-33 was shown to suppress Nox1 activity suggesting Nox1 activity is regulated by the phospholipase activity of Prdx6
2696,78,Which compound is a specific inhibitor for Nox1 and Nox4?,With Nox4 and Nox2 inhibitors we further confirm that Nox4 but not Nox2 was responsible for reactive_oxygen_species ROS production in high glucose environment
2696,79,Which compound is a specific inhibitor for Nox1 and Nox4?,At both doses GKT137831 inhibited NADPH_oxidase_activity superoxide generation and hydrogen_peroxide_production in the renal cortex from diabetic mice without_affecting Nox1 or Nox4 protein_expression
2696,80,Which compound is a specific inhibitor for Nox1 and Nox4?,A Nox4 inhibitor plumbagin 10 muM increased basal force decreased superoxide detection and peroxide release and caused BPA to relax under hypoxia
2696,81,Which compound is a specific inhibitor for Nox1 and Nox4?,Nox4 transcriptional_regulation by TGF-beta was SMAD3 dependent based on the effect of constitutively_active SMAD3 increasing Nox4 promoter activity whereas dominant-negative SMAD3 or SIS3 a SMAD3-specific inhibitor had the opposite effect
2696,82,Which compound is a specific inhibitor for Nox1 and Nox4?,Further Nox4 siRNA inhibited OXO-induced intracellular but not extracellular O 2 production whereas Nox1 siRNA attenuated both intracellular and extracellular O 2 production in CD38 CAMs
2696,83,Which compound is a specific inhibitor for Nox1 and Nox4?,Furthermore RNA_interference of NAD P H oxidase subunits Nox1 or p47 markedly blocked OXO-induced increases in both extra and intracellular O 2 levels whereas small inhibitory RNA of Nox4 only attenuated intracellular O 2 accumulation
2696,84,Which compound is a specific inhibitor for Nox1 and Nox4?,Nevertheless Exendin-4 failed to decrease ANG II-induced expression of NAD P H oxidase 1 Nox1 NAD P H oxidase 4 Nox4 p22 phox or p47 phox in VSMCs
2696,85,Which compound is a specific inhibitor for Nox1 and Nox4?,Surprisingly whereas LPS treatment alone did not alter stability of these molecules the antioxidant N-acetyl-L-cysteine the flavine inhibitor diphenylene_iodonium short interfering_RNA_against Nox2 Nox4 and the p22 phox subunit of NADPH_oxidase all enhanced IL-8 mRNA stability in LPS-treated cells indicating that LPS induced destabilization through NADPH_oxidase
2696,86,Which compound is a specific inhibitor for Nox1 and Nox4?,Moreover Dex-induced ROS_production and cell injury were inhibited by antioxidant NADPH_oxidases inhibitors Nox4 inhibitor and Nox4 small_interfering_RNA siRNA
2696,87,Which compound is a specific inhibitor for Nox1 and Nox4?,The NOX inhibitor GKT136901 slightly reduced ROS formation in cardiomyocyte mitochondria but this effect was observed in both wild-type and Nox4 mice
2696,88,Which compound is a specific inhibitor for Nox1 and Nox4?,AM also inhibited Ang_II-induced up-regulation of Nox1 a critical membrane-bound component of reduced nicotinamide_adenine_dinucleotide_phosphate oxidase in VSMCs in the same degree as N-acetyl-l-cysteine
2696,89,Which compound is a specific inhibitor for Nox1 and Nox4?,In the human renal fibroblast cell_line TK-173 the macrolide calcineurin inhibitor tacrolimus FK-506 induced TGF-β-like effects manifested by increased expression of NAD P H-oxidase 4 Nox4 transgelin tropomyosin 1 and procollagen α1 V mRNA after three days
2696,90,Which compound is a specific inhibitor for Nox1 and Nox4?,Down-regulation of Nox1 Nox4 and p22phox expression by small_interfering_RNA also decreased HIF-2alpha protein_expression and inhibited Akt and 4E-BP1 phosphorylation suggesting that a translational mechanism is involved in maintaining HIF-2alpha in VHL-deficient cells
2696,91,Which compound is a specific inhibitor for Nox1 and Nox4?,Pharmacological evidences using phospholipase_A2 lipoxygenases and protein_kinase_C inhibitors show that upstream regulation of Nox1 relies on arachidonic_acid_metabolism
2696,92,Which compound is a specific inhibitor for Nox1 and Nox4?,In human umbilical_vein_endothelial_cells HUVEC and HUVEC-derived EA.hy_926 cells treatment with the pan-HDAC inhibitor scriptaid led to a marked decrease in Nox4 mRNA_expression
2696,93,Which compound is a specific inhibitor for Nox1 and Nox4?,ACE2 expression was PKC-betaII dependent and PKC-betaII protein_levels were reduced in the presence of HG 0.32 0.03-fold however the PKC-betaII inhibitor CG-53353 prevented the HG-induced ACE2 loss and Nox1 induction suggesting a nonspecific effect of the inhibitor
2696,94,Which compound is a specific inhibitor for Nox1 and Nox4?,While there is no difference in Nox1 expression_levels in primary and metastatic_melanoma tissues Nox4 expression is significantly_higher in a subset of metastatic_melanoma tumors as compared to the primary tumors suggesting distinct and specific signals and effects for NOX family enzymes in melanoma
2696,95,Which compound is a specific inhibitor for Nox1 and Nox4?,Ang_II-induced SHP-2 effects were inhibited by valsartan AT 1 R blocker apocynin NAD P H oxidase inhibitor and Nox1 siRNA
2696,96,Which compound is a specific inhibitor for Nox1 and Nox4?,Furthermore pretreatment with AsIV increased endothelial_nitric_oxide_synthase eNOS dimer/monomer ratio and its critical cofactor tetrahydrobiopterin BH content decreased Nox4 protein_expression the most abundant Nox isoform in HUVECs inhibited translocation of NF-κB_p65_subunit into nuclear fraction while enhanced the protein_expression of IκB-α the inhibitor of NF-κB_p65 reduced the levels of IL-1β IL-6 and TNF-α in HUVECs medium and decreased iNOS protein_expression
2696,97,Which compound is a specific inhibitor for Nox1 and Nox4?,The appropriate spacing of the C-terminal Nox4 sequence may cooperate with a discrete arginine-based interaction site in the B-loop providing an intrinsically active interface that could not be disrupted by peptides derived from the Nox4 C-terminus
2696,98,Which compound is a specific inhibitor for Nox1 and Nox4?,In this study using Western_blot_analysis we found that the major Nox subunits Nox1 Nox4 p22 phox p47 phox and p67 phox were equivalently expressed in mouse pulmonary and systemic mesenteric arteries
2696,99,Which compound is a specific inhibitor for Nox1 and Nox4?,Pretreatment with DMOG a specific competitive PHD inhibitor upregulated HIF-1α and VEGF expression and significantly reversed Nox4 knockdown-induced injury
2696,100,Which compound is a specific inhibitor for Nox1 and Nox4?,This was associated with a significant_increase in NADPH_oxidase Nox 2 but not Nox1 or Nox4 protein abundance and total Nox activity in uterine arteries of pregnant animals
2697,1,Which type of GTPases is required for amino acid-dependent activation of mTORC1?,Amino acids have no impact on the signals that regulate Rheb a GTPase required for the activation of mTOR complex 1 mTORC1
